FIPS,County,State,Cases - last 7 days per 100k,% total pop fully vaccinated,Vaccination county reporting completeness,bivairate_colorCode,vaxRate_colorCode,caseRate_colorCode
20089,Jewell County,KS,1007.29,39.6,93.6,#A52948,#BDDFD6,#CD334C
20091,Johnson County,KS,201.36,62.3,93.6,#65C7A6,#65C7A6,#E6E6E6
20093,Kearny County,KS,390.83,42.1,93.6,#797691,#8FD3C2,#D47A91
20095,Kingman County,KS,405.48,39.8,93.6,#797691,#8FD3C2,#D47A91
20097,Kiowa County,KS,444.44,41.9,93.6,#797691,#8FD3C2,#D47A91
20099,Labette County,KS,183.5,42.2,93.6,#8FD3C2,#8FD3C2,#E6E6E6
20101,,,359,40,,#797691,#8FD3C2,#D47A91
20103,Leavenworth County,KS,282.54,50.3,93.6,#5AACA4,#65C7A6,#DCB2BD
20105,,,359,40,,#797691,#8FD3C2,#D47A91
20107,Linn County,KS,752.34,30.1,93.6,#CD334C,#E6E6E6,#CD334C
20109,,,359,40,,#797691,#8FD3C2,#D47A91
20111,Lyon County,KS,310.29,47.5,93.6,#85B0BC,#8FD3C2,#DCB2BD
20113,McPherson County,KS,350.36,45.5,93.6,#85B0BC,#8FD3C2,#DCB2BD
20115,Marion County,KS,395.49,40.7,93.6,#797691,#8FD3C2,#D47A91
20117,Marshall County,KS,216.34,54.1,93.6,#65C7A6,#65C7A6,#E6E6E6
20119,,,359,40,,#797691,#8FD3C2,#D47A91
20121,Miami County,KS,592.93,40.2,93.6,#6E1E45,#8FD3C2,#CD334C
20123,Mitchell County,KS,334.5,46.6,93.6,#85B0BC,#8FD3C2,#DCB2BD
20125,Montgomery County,KS,540.39,37,93.6,#AA778E,#BDDFD6,#D47A91
20127,,,359,40,,#797691,#8FD3C2,#D47A91
20129,,,359,40,,#797691,#8FD3C2,#D47A91
20131,Nemaha County,KS,361.65,45.9,93.6,#797691,#8FD3C2,#D47A91
20133,Neosho County,KS,268.63,21.4,93.6,#DCB2BD,#E6E6E6,#DCB2BD
20135,Ness County,KS,836.36,42.9,93.6,#6E1E45,#8FD3C2,#CD334C
20137,,,359,40,,#797691,#8FD3C2,#D47A91
20139,Osage County,KS,420.09,42.5,93.6,#797691,#8FD3C2,#D47A91
20141,Osborne County,KS,496.93,36.5,93.6,#AA778E,#BDDFD6,#D47A91
20143,Ottawa County,KS,175.32,34.5,93.6,#BDDFD6,#BDDFD6,#E6E6E6
20145,Pawnee County,KS,171.5,45.6,93.6,#8FD3C2,#8FD3C2,#E6E6E6
20147,,,359,40,,#797691,#8FD3C2,#D47A91
20149,Pottawatomie County,KS,217.36,33.1,93.6,#BDDFD6,#BDDFD6,#E6E6E6
20151,Pratt County,KS,512.88,41,93.6,#797691,#8FD3C2,#D47A91
20153,Rawlins County,KS,434.78,36.2,93.6,#AA778E,#BDDFD6,#D47A91
20155,Reno County,KS,382.27,42.3,93.6,#797691,#8FD3C2,#D47A91
20157,Republic County,KS,690.25,44.2,93.6,#6E1E45,#8FD3C2,#CD334C
20159,Rice County,KS,471.85,37.1,93.6,#AA778E,#BDDFD6,#D47A91
20161,Riley County,KS,83.52,32.6,93.6,#BDDFD6,#BDDFD6,#E6E6E6
20163,Rooks County,KS,365.85,41,93.6,#797691,#8FD3C2,#D47A91
20165,Rush County,KS,395.26,43,93.6,#797691,#8FD3C2,#D47A91
20167,Russell County,KS,364.64,36.6,93.6,#AA778E,#BDDFD6,#D47A91
20169,Saline County,KS,280.32,41.3,93.6,#85B0BC,#8FD3C2,#DCB2BD
20171,,,359,40,,#797691,#8FD3C2,#D47A91
20173,Sedgwick County,KS,454.61,41.2,93.6,#797691,#8FD3C2,#D47A91
20175,Seward County,KS,275.34,36,93.6,#B2B0BC,#BDDFD6,#DCB2BD
20177,Shawnee County,KS,441.55,51.2,93.6,#42728B,#65C7A6,#D47A91
20179,,,359,40,,#797691,#8FD3C2,#D47A91
20181,,,359,40,,#797691,#8FD3C2,#D47A91
20183,,,359,40,,#797691,#8FD3C2,#D47A91
20185,Stafford County,KS,842.16,37.8,93.6,#A52948,#BDDFD6,#CD334C
20187,,,359,40,,#797691,#8FD3C2,#D47A91
20189,Stevens County,KS,346.4,26.6,93.6,#DCB2BD,#E6E6E6,#DCB2BD
20191,Sumner County,KS,543,35.3,93.6,#AA778E,#BDDFD6,#D47A91
20193,Thomas County,KS,244.31,35.7,93.6,#B2B0BC,#BDDFD6,#DCB2BD
20195,,,359,40,,#797691,#8FD3C2,#D47A91
20197,,,359,40,,#797691,#8FD3C2,#D47A91
20199,,,359,40,,#797691,#8FD3C2,#D47A91
20201,Washington County,KS,425.45,44.3,93.6,#797691,#8FD3C2,#D47A91
20203,,,359,40,,#797691,#8FD3C2,#D47A91
20205,Wilson County,KS,504.4,35.9,93.6,#AA778E,#BDDFD6,#D47A91
20207,Woodson County,KS,764.82,35.3,93.6,#A52948,#BDDFD6,#CD334C
20209,Wyandotte County,KS,302.24,44.5,93.6,#85B0BC,#8FD3C2,#DCB2BD
21001,Adair County,KY,578.06,31.6,93.5,#CD334C,#E6E6E6,#CD334C
21003,Allen County,KY,957.07,34.9,93.5,#A52948,#BDDFD6,#CD334C
21005,Anderson County,KY,575.9,51.4,93.5,#2C1843,#65C7A6,#CD334C
21007,Ballard County,KY,329.61,29,93.5,#DCB2BD,#E6E6E6,#DCB2BD
21009,Barren County,KY,1003.41,38,93.5,#A52948,#BDDFD6,#CD334C
21011,Bath County,KY,432,44,93.5,#797691,#8FD3C2,#D47A91
21013,Bell County,KY,1194.68,37.4,93.5,#A52948,#BDDFD6,#CD334C
21015,Boone County,KY,388.53,57.9,93.5,#42728B,#65C7A6,#D47A91
21017,Bourbon County,KY,864.16,48,93.5,#2C1843,#65C7A6,#CD334C
21019,Boyd County,KY,725.63,36.6,93.5,#A52948,#BDDFD6,#CD334C
21021,Boyle County,KY,728.54,51.1,93.5,#2C1843,#65C7A6,#CD334C
21023,Bracken County,KY,517.89,39.5,93.5,#AA778E,#BDDFD6,#D47A91
21025,Breathitt County,KY,1084.72,38.7,93.5,#A52948,#BDDFD6,#CD334C
21027,Breckinridge County,KY,459.05,35.4,93.5,#AA778E,#BDDFD6,#D47A91
21029,Bullitt County,KY,612.17,40.6,93.5,#6E1E45,#8FD3C2,#CD334C
21031,Butler County,KY,993.87,38.3,93.5,#A52948,#BDDFD6,#CD334C
21033,Caldwell County,KY,384.4,41.6,93.5,#797691,#8FD3C2,#D47A91
21035,Calloway County,KY,382.04,40,93.5,#797691,#8FD3C2,#D47A91
21037,Campbell County,KY,470.17,57,93.5,#42728B,#65C7A6,#D47A91
21039,Carlisle County,KY,252.1,33,93.5,#B2B0BC,#BDDFD6,#DCB2BD
21041,Carroll County,KY,855.99,41.1,93.5,#6E1E45,#8FD3C2,#CD334C
21043,Carter County,KY,910.55,36.8,93.5,#A52948,#BDDFD6,#CD334C
21045,Casey County,KY,612.66,28.1,93.5,#CD334C,#E6E6E6,#CD334C
21047,Christian County,KY,533.63,27.2,93.5,#D47A91,#E6E6E6,#D47A91
21049,Clark County,KY,617.71,48.5,93.5,#2C1843,#65C7A6,#CD334C
21051,Clay County,KY,1452.19,34.3,93.5,#A52948,#BDDFD6,#CD334C
21053,Clinton County,KY,479.55,30.1,93.5,#D47A91,#E6E6E6,#D47A91
21055,Crittenden County,KY,181.69,31.9,93.5,#E6E6E6,#E6E6E6,#E6E6E6
21057,Cumberland County,KY,1179.32,34.5,93.5,#A52948,#BDDFD6,#CD334C
21059,Daviess County,KY,551.66,46.8,93.5,#6E1E45,#8FD3C2,#CD334C
21061,Edmonson County,KY,567.9,31.8,93.5,#CD334C,#E6E6E6,#CD334C
21063,Elliott County,KY,359.19,27.3,93.5,#D47A91,#E6E6E6,#D47A91
21065,Estill County,KY,581.31,41.1,93.5,#6E1E45,#8FD3C2,#CD334C
21067,Fayette County,KY,464.49,60.9,93.5,#42728B,#65C7A6,#D47A91
21069,Fleming County,KY,315.48,40.3,93.5,#85B0BC,#8FD3C2,#DCB2BD
21071,Floyd County,KY,960.97,45.2,93.5,#6E1E45,#8FD3C2,#CD334C
21073,Franklin County,KY,625.6,66.1,93.5,#2C1843,#65C7A6,#CD334C
21075,Fulton County,KY,335.06,46,93.5,#85B0BC,#8FD3C2,#DCB2BD
21077,Gallatin County,KY,665.24,35.2,93.5,#A52948,#BDDFD6,#CD334C
21079,Garrard County,KY,837.77,40.8,93.5,#6E1E45,#8FD3C2,#CD334C
21081,Grant County,KY,450.76,42.6,93.5,#797691,#8FD3C2,#D47A91
21083,Graves County,KY,893.58,35.9,93.5,#A52948,#BDDFD6,#CD334C
21085,Grayson County,KY,1282.78,40.4,93.5,#6E1E45,#8FD3C2,#CD334C
21087,Green County,KY,667.22,35.3,93.5,#A52948,#BDDFD6,#CD334C
21089,Greenup County,KY,763.58,36.9,93.5,#A52948,#BDDFD6,#CD334C
21091,Hancock County,KY,745.24,50.2,93.5,#2C1843,#65C7A6,#CD334C
21093,Hardin County,KY,848.07,51.2,93.5,#2C1843,#65C7A6,#CD334C
21095,Harlan County,KY,1172.63,35.8,93.5,#A52948,#BDDFD6,#CD334C
21097,Harrison County,KY,937.2,40.7,93.5,#6E1E45,#8FD3C2,#CD334C
21099,Hart County,KY,872.08,28.9,93.5,#CD334C,#E6E6E6,#CD334C
21101,Henderson County,KY,650.3,41.2,93.5,#6E1E45,#8FD3C2,#CD334C
21103,Henry County,KY,750.34,47.8,93.5,#6E1E45,#8FD3C2,#CD334C
21105,Hickman County,KY,502.28,30.4,93.5,#D47A91,#E6E6E6,#D47A91
21107,Hopkins County,KY,666.88,43,93.5,#6E1E45,#8FD3C2,#CD334C
21109,Jackson County,KY,937.8,27.5,93.5,#CD334C,#E6E6E6,#CD334C
21111,Jefferson County,KY,433.38,56.9,93.5,#42728B,#65C7A6,#D47A91
21113,Jessamine County,KY,604.27,47.7,93.5,#6E1E45,#8FD3C2,#CD334C
21115,Johnson County,KY,946.46,38.6,93.5,#A52948,#BDDFD6,#CD334C
21117,Kenton County,KY,368.27,55,93.5,#42728B,#65C7A6,#D47A91
21119,Knott County,KY,972.58,38.4,93.5,#A52948,#BDDFD6,#CD334C
21121,Knox County,KY,1268.26,29.1,93.5,#CD334C,#E6E6E6,#CD334C
21123,Larue County,KY,708.43,38.1,93.5,#A52948,#BDDFD6,#CD334C
21125,Laurel County,KY,937.3,33.4,93.5,#A52948,#BDDFD6,#CD334C
21127,Lawrence County,KY,848.73,35.7,93.5,#A52948,#BDDFD6,#CD334C
21129,Lee County,KY,999.59,39.7,93.5,#6E1E45,#8FD3C2,#CD334C
21131,Leslie County,KY,1508.56,40,93.5,#6E1E45,#8FD3C2,#CD334C
21133,Letcher County,KY,765.55,43.2,93.5,#6E1E45,#8FD3C2,#CD334C
21135,Lewis County,KY,753.3,27.1,93.5,#CD334C,#E6E6E6,#CD334C
21137,Lincoln County,KY,716.93,34.1,93.5,#A52948,#BDDFD6,#CD334C
21139,Livingston County,KY,337.18,40.1,93.5,#85B0BC,#8FD3C2,#DCB2BD
21141,Logan County,KY,730.57,42.7,93.5,#6E1E45,#8FD3C2,#CD334C
21143,Lyon County,KY,426.31,50.4,93.5,#42728B,#65C7A6,#D47A91
21145,McCracken County,KY,385.22,46.4,93.5,#797691,#8FD3C2,#D47A91
21147,McCreary County,KY,754.45,33.8,93.5,#A52948,#BDDFD6,#CD334C
21149,McLean County,KY,445.31,42.2,93.5,#797691,#8FD3C2,#D47A91
21151,Madison County,KY,659.23,42.5,93.5,#6E1E45,#8FD3C2,#CD334C
21153,Magoffin County,KY,830.52,38.6,93.5,#A52948,#BDDFD6,#CD334C
21155,Marion County,KY,1011.78,44.5,93.5,#6E1E45,#8FD3C2,#CD334C
21157,Marshall County,KY,636.66,44.8,93.5,#6E1E45,#8FD3C2,#CD334C
21159,Martin County,KY,875.39,41.8,93.5,#6E1E45,#8FD3C2,#CD334C
21161,Mason County,KY,263.62,43.3,93.5,#85B0BC,#8FD3C2,#DCB2BD
21163,Meade County,KY,451.49,35.2,93.5,#AA778E,#BDDFD6,#D47A91
21165,Menifee County,KY,477.73,36.9,93.5,#AA778E,#BDDFD6,#D47A91
21167,Mercer County,KY,843.48,47.7,93.5,#6E1E45,#8FD3C2,#CD334C
21169,Metcalfe County,KY,1141.89,31.5,93.5,#CD334C,#E6E6E6,#CD334C
21171,Monroe County,KY,1173.71,37.1,93.5,#A52948,#BDDFD6,#CD334C
21173,Montgomery County,KY,575.35,41.5,93.5,#6E1E45,#8FD3C2,#CD334C
21175,Morgan County,KY,285.52,40.1,93.5,#85B0BC,#8FD3C2,#DCB2BD
21177,Muhlenberg County,KY,689.05,42.4,93.5,#6E1E45,#8FD3C2,#CD334C
21179,Nelson County,KY,759.2,48.5,93.5,#2C1843,#65C7A6,#CD334C
21181,Nicholas County,KY,729.12,43.7,93.5,#6E1E45,#8FD3C2,#CD334C
21183,Ohio County,KY,704.34,32.6,93.5,#A52948,#BDDFD6,#CD334C
21185,Oldham County,KY,335.33,51.6,93.5,#5AACA4,#65C7A6,#DCB2BD
21187,Owen County,KY,522.89,31.8,93.5,#D47A91,#E6E6E6,#D47A91
21189,Owsley County,KY,973.95,35.8,93.5,#A52948,#BDDFD6,#CD334C
21191,Pendleton County,KY,562.03,37.9,93.5,#A52948,#BDDFD6,#CD334C
21193,Perry County,KY,1762.56,49,93.5,#2C1843,#65C7A6,#CD334C
21195,Pike County,KY,908.84,42.2,93.5,#6E1E45,#8FD3C2,#CD334C
21197,Powell County,KY,1148.96,43.5,93.5,#6E1E45,#8FD3C2,#CD334C
21199,Pulaski County,KY,555.56,39.7,93.5,#6E1E45,#8FD3C2,#CD334C
21201,Robertson County,KY,569.26,32.9,93.5,#A52948,#BDDFD6,#CD334C
21203,Rockcastle County,KY,1275.83,30.5,93.5,#CD334C,#E6E6E6,#CD334C
21205,Rowan County,KY,380.21,42.5,93.5,#797691,#8FD3C2,#D47A91
21207,Russell County,KY,1166.1,38.8,93.5,#A52948,#BDDFD6,#CD334C
21209,Scott County,KY,326.29,54,93.5,#5AACA4,#65C7A6,#DCB2BD
21211,Shelby County,KY,395.72,43.4,93.5,#797691,#8FD3C2,#D47A91
21213,Simpson County,KY,543.83,44,93.5,#6E1E45,#8FD3C2,#CD334C
21215,Spencer County,KY,645.96,24.9,93.5,#CD334C,#E6E6E6,#CD334C
21217,Taylor County,KY,935.23,43,93.5,#6E1E45,#8FD3C2,#CD334C
21219,Todd County,KY,382.3,32.7,93.5,#AA778E,#BDDFD6,#D47A91
21221,Trigg County,KY,273.02,39.3,93.5,#B2B0BC,#BDDFD6,#DCB2BD
21223,Trimble County,KY,424.98,38.3,93.5,#AA778E,#BDDFD6,#D47A91
21225,Union County,KY,674.5,31.8,93.5,#CD334C,#E6E6E6,#CD334C
21227,Warren County,KY,725.38,39.6,93.5,#A52948,#BDDFD6,#CD334C
21229,Washington County,KY,752.38,44.1,93.5,#6E1E45,#8FD3C2,#CD334C
21231,Wayne County,KY,408.2,31.5,93.5,#D47A91,#E6E6E6,#D47A91
21233,Webster County,KY,757.22,37.3,93.5,#A52948,#BDDFD6,#CD334C
21235,Whitley County,KY,1323.63,35.8,93.5,#A52948,#BDDFD6,#CD334C
21237,Wolfe County,KY,1075.87,41.8,93.5,#6E1E45,#8FD3C2,#CD334C
21239,Woodford County,KY,916.44,64.2,93.5,#2C1843,#65C7A6,#CD334C
22001,Acadia Parish,LA,452.9,42.6,96.5,#797691,#8FD3C2,#D47A91
22003,Allen Parish,LA,382.41,28.8,96.5,#D47A91,#E6E6E6,#D47A91
22005,Ascension Parish,LA,327,40.6,96.5,#85B0BC,#8FD3C2,#DCB2BD
22007,Assumption Parish,LA,356.31,34.5,96.5,#B2B0BC,#BDDFD6,#DCB2BD
22009,Avoyelles Parish,LA,378.64,35.4,96.5,#AA778E,#BDDFD6,#D47A91
22011,Beauregard Parish,LA,997.41,26.4,96.5,#CD334C,#E6E6E6,#CD334C
22013,Bienville Parish,LA,581.53,38.2,96.5,#A52948,#BDDFD6,#CD334C
22015,Bossier Parish,LA,438.45,37.1,96.5,#AA778E,#BDDFD6,#D47A91
22017,Caddo Parish,LA,307.66,38.7,96.5,#B2B0BC,#BDDFD6,#DCB2BD
22019,Calcasieu Parish,LA,577.09,33.6,96.5,#A52948,#BDDFD6,#CD334C
22021,Caldwell Parish,LA,1855.21,31.2,96.5,#CD334C,#E6E6E6,#CD334C
22023,Cameron Parish,LA,372.87,14.6,96.5,#D47A91,#E6E6E6,#D47A91
22025,Catahoula Parish,LA,410.79,32.3,96.5,#D47A91,#E6E6E6,#D47A91
22027,Claiborne Parish,LA,312.7,32.5,96.5,#B2B0BC,#BDDFD6,#DCB2BD
22029,Concordia Parish,LA,399.81,31.6,96.5,#D47A91,#E6E6E6,#D47A91
22031,De Soto Parish,LA,335,32.9,96.5,#B2B0BC,#BDDFD6,#DCB2BD
22033,East Baton Rouge Parish,LA,259.51,46.5,96.5,#85B0BC,#8FD3C2,#DCB2BD
22035,East Carroll Parish,LA,320.65,37.2,96.5,#B2B0BC,#BDDFD6,#DCB2BD
22037,East Feliciana Parish,LA,156.78,33.8,96.5,#BDDFD6,#BDDFD6,#E6E6E6
22039,Evangeline Parish,LA,374.31,30.6,96.5,#D47A91,#E6E6E6,#D47A91
22041,Franklin Parish,LA,414.69,29.9,96.5,#D47A91,#E6E6E6,#D47A91
22043,Grant Parish,LA,527.04,34.2,96.5,#AA778E,#BDDFD6,#D47A91
22045,Iberia Parish,LA,395.25,37.1,96.5,#AA778E,#BDDFD6,#D47A91
22047,Iberville Parish,LA,212.24,45.2,96.5,#8FD3C2,#8FD3C2,#E6E6E6
22049,Jackson Parish,LA,323.93,33.8,96.5,#B2B0BC,#BDDFD6,#DCB2BD
22051,Jefferson Parish,LA,119.54,54.1,96.5,#65C7A6,#65C7A6,#E6E6E6
22053,Jefferson Davis Parish,LA,471.82,29.1,96.5,#D47A91,#E6E6E6,#D47A91
22055,Lafayette Parish,LA,373.99,41.5,96.5,#797691,#8FD3C2,#D47A91
22057,Lafourche Parish,LA,324.75,36,96.5,#B2B0BC,#BDDFD6,#DCB2BD
22059,La Salle Parish,LA,550.63,33.1,96.5,#A52948,#BDDFD6,#CD334C
22061,Lincoln Parish,LA,410.77,35.1,96.5,#AA778E,#BDDFD6,#D47A91
22063,Livingston Parish,LA,384.26,31.8,96.5,#D47A91,#E6E6E6,#D47A91
22065,Madison Parish,LA,694,34.1,96.5,#A52948,#BDDFD6,#CD334C
22067,Morehouse Parish,LA,257.3,36.4,96.5,#B2B0BC,#BDDFD6,#DCB2BD
22069,Natchitoches Parish,LA,560.83,33.9,96.5,#A52948,#BDDFD6,#CD334C
22071,Orleans Parish,LA,109.45,57.7,96.5,#65C7A6,#65C7A6,#E6E6E6
22073,Ouachita Parish,LA,675.24,36.7,96.5,#A52948,#BDDFD6,#CD334C
22075,Plaquemines Parish,LA,137.95,48,96.5,#65C7A6,#65C7A6,#E6E6E6
22077,Pointe Coupee Parish,LA,253.11,46.2,96.5,#85B0BC,#8FD3C2,#DCB2BD
22079,Rapides Parish,LA,492.1,39.8,96.5,#797691,#8FD3C2,#D47A91
22081,Red River Parish,LA,769.96,28.5,96.5,#CD334C,#E6E6E6,#CD334C
22083,Richland Parish,LA,800.12,35.7,96.5,#A52948,#BDDFD6,#CD334C
22085,Sabine Parish,LA,468.93,28.7,96.5,#D47A91,#E6E6E6,#D47A91
22087,St. Bernard Parish,LA,150.28,38,96.5,#BDDFD6,#BDDFD6,#E6E6E6
22089,St. Charles Parish,LA,186.44,45.9,96.5,#8FD3C2,#8FD3C2,#E6E6E6
22091,,,359,40,,#797691,#8FD3C2,#D47A91
22093,St. James Parish,LA,189.61,41.3,96.5,#8FD3C2,#8FD3C2,#E6E6E6
22095,St. John the Baptist Parish,LA,170.41,47.9,96.5,#8FD3C2,#8FD3C2,#E6E6E6
22097,St. Landry Parish,LA,410.36,33.6,96.5,#AA778E,#BDDFD6,#D47A91
22099,St. Martin Parish,LA,379.93,32.7,96.5,#AA778E,#BDDFD6,#D47A91
22101,St. Mary Parish,LA,326.25,36.4,96.5,#B2B0BC,#BDDFD6,#DCB2BD
22103,St. Tammany Parish,LA,279.93,47.4,96.5,#85B0BC,#8FD3C2,#DCB2BD
22105,Tangipahoa Parish,LA,273.82,36.9,96.5,#B2B0BC,#BDDFD6,#DCB2BD
22107,,,359,40,,#797691,#8FD3C2,#D47A91
22109,Terrebonne Parish,LA,243.52,35.8,96.5,#B2B0BC,#BDDFD6,#DCB2BD
22111,Union Parish,LA,578.98,38.1,96.5,#A52948,#BDDFD6,#CD334C
22113,Vermilion Parish,LA,510.83,30.7,96.5,#D47A91,#E6E6E6,#D47A91
22115,Vernon Parish,LA,784.33,39.2,96.5,#A52948,#BDDFD6,#CD334C
22117,Washington Parish,LA,458.93,33.4,96.5,#AA778E,#BDDFD6,#D47A91
22119,Webster Parish,LA,349.5,34.7,96.5,#B2B0BC,#BDDFD6,#DCB2BD
22121,West Baton Rouge Parish,LA,188.93,44,96.5,#8FD3C2,#8FD3C2,#E6E6E6
22123,West Carroll Parish,LA,729.46,34.7,96.5,#A52948,#BDDFD6,#CD334C
22125,,,359,40,,#797691,#8FD3C2,#D47A91
22127,Winn Parish,LA,647.3,36.1,96.5,#A52948,#BDDFD6,#CD334C
23001,Androscoggin County,ME,128.37,57.5,96.4,#65C7A6,#65C7A6,#E6E6E6
23003,Aroostook County,ME,293.79,57.3,96.4,#5AACA4,#65C7A6,#DCB2BD
23005,Cumberland County,ME,136.27,74.4,96.4,#65C7A6,#65C7A6,#E6E6E6
23007,Franklin County,ME,178.81,54.1,96.4,#65C7A6,#65C7A6,#E6E6E6
23009,Hancock County,ME,198.23,66,96.4,#65C7A6,#65C7A6,#E6E6E6
23011,Kennebec County,ME,201.14,59.7,96.4,#65C7A6,#65C7A6,#E6E6E6
23013,Knox County,ME,123.2,72,96.4,#65C7A6,#65C7A6,#E6E6E6
23015,Lincoln County,ME,187.68,69.7,96.4,#65C7A6,#65C7A6,#E6E6E6
23017,Oxford County,ME,131.09,56.5,96.4,#65C7A6,#65C7A6,#E6E6E6
23019,Penobscot County,ME,312.85,59.6,96.4,#5AACA4,#65C7A6,#DCB2BD
23021,Piscataquis County,ME,148.94,53.4,96.4,#65C7A6,#65C7A6,#E6E6E6
23023,Sagadahoc County,ME,66.93,66.8,96.4,#65C7A6,#65C7A6,#E6E6E6
23025,Somerset County,ME,217.89,51.3,96.4,#65C7A6,#65C7A6,#E6E6E6
23027,Waldo County,ME,324.81,60.6,96.4,#5AACA4,#65C7A6,#DCB2BD
23029,Washington County,ME,162.53,59.9,96.4,#65C7A6,#65C7A6,#E6E6E6
23031,York County,ME,141.59,68,96.4,#65C7A6,#65C7A6,#E6E6E6
24001,Allegany County,MD,367.81,46.2,98.6,#797691,#8FD3C2,#D47A91
24003,Anne Arundel County,MD,115.84,65.1,98.6,#65C7A6,#65C7A6,#E6E6E6
24005,Baltimore County,MD,84.36,61,98.6,#65C7A6,#65C7A6,#E6E6E6
24009,Calvert County,MD,68.09,57.7,98.6,#65C7A6,#65C7A6,#E6E6E6
24011,Caroline County,MD,206.55,48.9,98.6,#65C7A6,#65C7A6,#E6E6E6
24013,Carroll County,MD,93.2,63,98.6,#65C7A6,#65C7A6,#E6E6E6
24015,Cecil County,MD,135.14,48.9,98.6,#65C7A6,#65C7A6,#E6E6E6
24017,Charles County,MD,175.8,54.9,98.6,#65C7A6,#65C7A6,#E6E6E6
24019,Dorchester County,MD,422.81,50.7,98.6,#42728B,#65C7A6,#D47A91
24021,Frederick County,MD,127.53,64.4,98.6,#65C7A6,#65C7A6,#E6E6E6
24023,Garrett County,MD,227.48,42,98.6,#85B0BC,#8FD3C2,#DCB2BD
24025,Harford County,MD,121.75,60.3,98.6,#65C7A6,#65C7A6,#E6E6E6
24027,Howard County,MD,87.2,72.3,98.6,#65C7A6,#65C7A6,#E6E6E6
24029,Kent County,MD,123.57,59.6,98.6,#65C7A6,#65C7A6,#E6E6E6
24031,Montgomery County,MD,75.66,74.3,98.6,#65C7A6,#65C7A6,#E6E6E6
24033,,,359,40,,#797691,#8FD3C2,#D47A91
24035,,,359,40,,#797691,#8FD3C2,#D47A91
24037,,,359,40,,#797691,#8FD3C2,#D47A91
24039,Somerset County,MD,242.04,42,98.6,#85B0BC,#8FD3C2,#DCB2BD
24041,Talbot County,MD,123.72,65,98.6,#65C7A6,#65C7A6,#E6E6E6
24043,Washington County,MD,213.84,48.7,98.6,#65C7A6,#65C7A6,#E6E6E6
24045,Wicomico County,MD,294.38,46.9,98.6,#85B0BC,#8FD3C2,#DCB2BD
24047,Worcester County,MD,170.25,61.8,98.6,#65C7A6,#65C7A6,#E6E6E6
24510,Baltimore city,MD,96.21,53,98.6,#65C7A6,#65C7A6,#E6E6E6
25001,Barnstable County,MA,178.88,4.9,89.5,#E6E6E6,#E6E6E6,#E6E6E6
25003,Berkshire County,MA,132.06,48.6,89.5,#65C7A6,#65C7A6,#E6E6E6
25005,Bristol County,MA,187.36,54.4,89.5,#65C7A6,#65C7A6,#E6E6E6
25007,Dukes County,MA,155.78,3.4,89.5,#E6E6E6,#E6E6E6,#E6E6E6
25009,Essex County,MA,158.29,62.4,89.5,#65C7A6,#65C7A6,#E6E6E6
25011,Franklin County,MA,139.64,58.2,89.5,#65C7A6,#65C7A6,#E6E6E6
25013,Hampden County,MA,262.45,54.3,89.5,#5AACA4,#65C7A6,#DCB2BD
25015,Hampshire County,MA,186.53,57.1,89.5,#65C7A6,#65C7A6,#E6E6E6
25017,Middlesex County,MA,117.33,68.2,89.5,#65C7A6,#65C7A6,#E6E6E6
25019,,,359,40,,#797691,#8FD3C2,#D47A91
25021,Norfolk County,MA,102.44,67.1,89.5,#65C7A6,#65C7A6,#E6E6E6
25023,Plymouth County,MA,135.84,58.7,89.5,#65C7A6,#65C7A6,#E6E6E6
25025,Suffolk County,MA,138.45,61.9,89.5,#65C7A6,#65C7A6,#E6E6E6
25027,Worcester County,MA,207.43,58.6,89.5,#65C7A6,#65C7A6,#E6E6E6
26001,Alcona County,MI,96.11,49.9,93.7,#65C7A6,#65C7A6,#E6E6E6
26003,Alger County,MI,351.34,55.6,93.7,#5AACA4,#65C7A6,#DCB2BD
26005,Allegan County,MI,188.85,43.2,93.7,#8FD3C2,#8FD3C2,#E6E6E6
26007,Alpena County,MI,105.62,45.6,93.7,#8FD3C2,#8FD3C2,#E6E6E6
26009,Antrim County,MI,175.78,51.1,93.7,#65C7A6,#65C7A6,#E6E6E6
26011,Arenac County,MI,127.66,43.7,93.7,#8FD3C2,#8FD3C2,#E6E6E6
26013,Baraga County,MI,353.27,49.6,93.7,#5AACA4,#65C7A6,#DCB2BD
26015,Barry County,MI,232.33,40.7,93.7,#85B0BC,#8FD3C2,#DCB2BD
26017,Bay County,MI,172.6,49.2,93.7,#65C7A6,#65C7A6,#E6E6E6
26019,Benzie County,MI,151.98,57.1,93.7,#65C7A6,#65C7A6,#E6E6E6
26021,Berrien County,MI,168.84,46.9,93.7,#8FD3C2,#8FD3C2,#E6E6E6
26023,Branch County,MI,317.12,37.7,93.7,#B2B0BC,#BDDFD6,#DCB2BD
26025,Calhoun County,MI,241.5,42.6,93.7,#85B0BC,#8FD3C2,#DCB2BD
26027,Cass County,MI,214.34,35.9,93.7,#BDDFD6,#BDDFD6,#E6E6E6
26029,Charlevoix County,MI,145.35,56.6,93.7,#65C7A6,#65C7A6,#E6E6E6
26031,Cheboygan County,MI,193.86,44.8,93.7,#8FD3C2,#8FD3C2,#E6E6E6
26033,Chippewa County,MI,168.68,60.7,93.7,#65C7A6,#65C7A6,#E6E6E6
